This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"214861","LONG PRAIRIE",-94.8731,45.9800,393,"COOP","19138"
"214884","LOWER ST ANT",-93.1833,44.9833,290,"COOP","19139"
"214994","MADISON SEWA",-96.1750,45.0069,329,"COOP","19145"
"215012","MAHNOMEN",-95.9691,47.3169,369,"COOP","19146"
"215325","MELROSE",-94.8022,45.6775,366,"COOP","19163"
"215392","MILACA",-93.6333,45.7667,336,"COOP","19164"
"215615","MORA",-93.3000,45.8833,306,"COOP","19187"
"215638","MORRIS WC EX",-95.8747,45.5903,347,"COOP","19188"
"215902","NEW YORK MIL",-95.3794,46.5106,427,"COOP","19200"
"215989","NORTHOME 3S",-94.2556,47.8358,431,"COOP","19205"
"216211","ORR 3E",-92.7636,48.0508,401,"COOP","19213"
"216228","ORWELL DAM",-96.1783,46.2147,329,"COOP","19218"
"216276","OTTERTAIL",-95.5464,46.4314,416,"COOP","19221"
"216287","OWATONNA",-93.2333,44.1000,351,"COOP","19222"
"216547","PINE RIVER D",-94.1089,46.6694,381,"COOP","19232"
"216565","PIPESTONE",-96.3258,44.0139,520,"COOP","19233"
"216612","POKEGAMA DAM",-93.5861,47.2508,390,"COOP","19236"
"216787","RED LAKE FAL",-96.2806,47.8825,307,"COOP","19245"
"216795","RED LAKE IND",-95.0161,47.8769,372,"COOP","19246"
"216822","RED WING DAM",-92.6100,44.6103,206,"COOP","19248"
"216839","REDWOOD FALL",-95.0942,44.5825,255,"COOP","19252"
"216920","RICE",-94.2078,45.7578,332,"COOP","19256"
"217107","ROSEMOUNT AG",-93.0975,44.7178,290,"COOP","19271"
"217184","RUSHFORD",-91.7500,43.8053,235,"COOP","19274"
"217326","ST JAMES FIL",-94.6122,43.9908,319,"COOP","19282"
"217405","ST PETER 2 S",-93.9903,44.3061,259,"COOP","19290"
"217460","SANDY LAKE D",-93.3211,46.7953,376,"COOP","19292"
"217602","SHERBURN 3 W",-94.7744,43.6303,402,"COOP","19299"
"218039","STILLWATER 2",-92.8522,45.0453,274,"COOP","19313"
"218191","TAMARAC WILD",-95.6631,46.9631,452,"COOP","19316"
"218227","THEILMAN 1 S",-92.1942,44.2814,244,"COOP","19318"
"218307","TOWER DNR",-92.2786,47.8075,436,"COOP","19326"
"218311","TOWER 3 S",-92.2858,47.7553,445,"COOP","19327"
"218323","TRACY",-95.6308,44.2394,428,"COOP","19328"
"218450","UNIV OF MINN",-93.1833,44.9833,296,"COOP","19336"
"218692","WASECA EXP S",-93.5328,44.0725,351,"COOP","19352"
"218700","WASKISH 4NE",-94.3939,48.2064,366,"COOP","19353"
"218808","WELLS",-93.7333,43.7333,365,"COOP","19357"
"218907","WHEATON",-96.4953,45.8050,310,"COOP","19360"
"218947","WHITE ROCK D",-96.5650,45.8619,312,"COOP","19364"
"218986","WILD RIVER S",-92.7489,45.5231,287,"COOP","19366"
"219001","WILLMAR 2N",-95.0422,45.1550,352,"COOP","19369"
"219033","WINDOM",-95.1194,43.8736,419,"COOP","19372"
"219046","WINNEBAGO",-94.1883,43.7689,338,"COOP","19373"
"219072","WINONA DAM 5",-91.6703,44.0875,202,"COOP","19376"
"219134","WOLF RIDGE E",-91.2167,47.4500,427,"COOP","19382"
"219170","WORTHINGTON",-95.5803,43.6450,479,"COOP","19386"
"219173","WRIGHT 4 NW",-93.0700,46.7181,395,"COOP","19387"
"219249","ZUMBROTA",-92.6667,44.3000,300,"COOP","19394"
"220290","ASHLAND",-89.1767,34.8328,195,"COOP","19411"
"220585","BEAUMONT EXP",-88.9167,31.2333,58,"COOP","19421"
"221738","CLEVELAND",-90.7389,33.7367,40,"COOP","19458"
"223887","HATTIESBURG",-89.3392,31.2547,117,"COOP","19530"
"223975","HERNANDO",-89.9853,34.8161,116,"COOP","19536"
"224377","INDEPENDENCE",-89.8214,34.6989,105,"COOP","19544"
"226009","MOORHEAD",-90.5094,33.4519,36,"COOP","19609"
"226177","NATCHEZ",-91.3406,31.5894,59,"COOP","19614"
"226476","OAKLEY EXP S",-90.5133,32.2061,62,"COOP","19620"
"226527","OLIVE BRANCH",-89.8472,34.9356,88,"COOP","19627"
"226638","P HARRISON A",-88.7097,32.0339,66,"COOP","19630"
"227128","POPLARVILLE",-89.5453,30.8408,95,"COOP","19659"
"228374","STATE UNIVER",-88.7822,33.4692,56,"COOP","19705"
"229004","TUPELO 2",-88.7658,34.2650,107,"COOP","19726"
"229079","UNIVERSITY",-89.5358,34.3803,116,"COOP","19734"
"229173","VERONA EXPER",-88.7167,34.2000,99,"COOP","19742"
"229230","VICKSBURG CI",-90.8750,32.3850,24,"COOP","19749"
"229439","WAYNESBORO 2",-88.6708,31.6775,61,"COOP","19756"
"229743","WINONA 5 E",-89.6353,33.4881,119,"COOP","19772"
"230051","ALBANY",-94.3308,40.2486,267,"COOP","19784"
"230143","AMITY 4 NE",-94.3600,39.8914,274,"COOP","19790"
"230163","ANDERSON 3W",-94.4853,36.6450,338,"COOP","19792"
"230204","APPLETON CIT",-94.0281,38.1869,260,"COOP","19796"
"230360","AVA 6W",-92.7558,37.0089,382,"COOP","19804"
"230368","AVA 12 SW",-92.8514,36.8753,344,"COOP","19806"
"230608","BETHANY",-94.0269,40.2575,289,"COOP","19814"
"230657","BILLINGS 2 N",-93.5500,37.0839,412,"COOP","19815"
"230789","BOLIVAR 1 NE",-93.3911,37.6167,315,"COOP","19824"
"230856","BOWLING GREE",-91.2594,39.3839,241,"COOP","19832"
"230887","BRANSON AP",-93.1969,36.5258,397,"COOP","19835"
"231087","BUFFALO 2 N",-93.1067,37.6667,331,"COOP","19840"
"231145","BUTLER 4W",-94.4050,38.2611,241,"COOP","19845"
"231189","CALIFORNIA",-92.5731,38.6286,265,"COOP","19849"
"231216","CAMERON",-94.2531,39.7414,308,"COOP","19851"
"231275","CANTON L AND",-91.5158,40.1433,149,"COOP","19853"
"231340","CARROLLTON",-93.4886,39.3594,215,"COOP","19860"
"231383","CASSVILLE RA",-93.8578,36.6728,408,"COOP","19865"
"231580","CHILLICOTHE",-93.5592,39.7850,212,"COOP","19872"
"231640","CLARKSVILLE",-90.9053,39.3731,140,"COOP","19876"
"231674","CLEARWATER D",-90.7756,37.1319,201,"COOP","19877"
"231711","CLINTON",-93.7711,38.3950,235,"COOP","19881"
"231748","COLE CAMP 3N",-93.2556,38.4844,307,"COOP","19882"
"231822","CONCEPTION",-94.6833,40.2394,338,"COOP","19892"
"231924","COSBY 2 W",-94.7078,39.8536,277,"COOP","19895"
"232240","DIAMOND 2 W",-94.3519,36.9858,326,"COOP","19910"
"232318","DOWNING",-92.3636,40.4822,265,"COOP","19914"
"232503","ELDON",-92.5808,38.3486,283,"COOP","19923"
"232511","ELDORADO SPR",-94.0156,37.8639,280,"COOP","19924"
"232568","ELM",-94.0353,38.8681,259,"COOP","19928"
"232591","ELSBERRY 1 S",-90.7847,39.1506,137,"COOP","19931"
"232619","EMINENCE 1 N",-91.3589,37.1561,195,"COOP","19935"
"232850","FESTUS",-90.3981,38.2306,183,"COOP","19952"
"232981","FORT LEONARD",-92.1052,37.7479,342,"COOP","19956"
"233038","FREDERICKTOW",-90.3086,37.5739,219,"COOP","19958"
"233043","FREEDOM",-91.6900,38.4647,227,"COOP","19959"
"233094","GALENA",-93.4661,36.8042,319,"COOP","19962"
"233102","GALLATIN 4W",-93.9633,39.9108,282,"COOP","19963"
"233416","GREEN CITY",-92.9492,40.3503,277,"COOP","19980"
"233568","HAMILTON 2 W",-94.0347,39.7425,274,"COOP","19989"
"233601","HANNIBAL WAT",-91.3719,39.7233,217,"COOP","19991"
"233838","HIGGINSVILLE",-93.7075,39.0733,255,"COOP","20001"
"234019","HOUSTON 1 NE",-91.9483,37.3411,394,"COOP","20007"
"234136","IBERIA",-92.2889,38.0892,284,"COOP","20010"
"234226","JACKSON",-89.6678,37.3781,134,"COOP","20014"
"234271","JEFFERSON CI",-92.1833,38.5833,204,"COOP","20015"
"234544","KIRKSVILLE",-92.5747,40.2058,296,"COOP","20057"
"234705","LAMAR",-94.2697,37.4994,299,"COOP","20068"
"234825","LEBANON 2 W",-92.6936,37.6850,367,"COOP","20076"
"234919","LICKING 4 N",-91.8831,37.5544,360,"COOP","20085"
"234982","LINNEUS 3 SE",-93.1486,39.8581,253,"COOP","20088"
"235027","LOCKWOOD",-93.9489,37.3908,326,"COOP","20090"
"235227","MANSFIELD",-92.5789,37.1089,463,"COOP","20102"
"235307","MARSHFIELD",-92.9097,37.3381,454,"COOP","20106"
"235340","MARYVILLE 2",-94.8342,40.3458,300,"COOP","20109"
"235492","MEMPHIS",-92.1667,40.4608,235,"COOP","20114"
"235704","MONETT 4 SW",-93.9619,36.8619,421,"COOP","20125"
"235708","MONROE CITY",-91.7333,39.6500,219,"COOP","20126"
"235834","MOUNTAIN GRO",-92.2636,37.1528,442,"COOP","20137"
"235976","NEOSHO",-94.3600,36.8639,308,"COOP","20144"
"235987","NEVADA WATER",-94.3733,37.8394,250,"COOP","20145"
"236012","NEW FRANKLIN",-92.7558,39.0172,195,"COOP","20151"
"236357","OREGON",-95.1464,39.9808,319,"COOP","20166"
"236402","OSCEOLA",-93.7000,38.0500,233,"COOP","20169"
"236452","OZARK",-93.2339,37.0194,346,"COOP","20173"
"236460","OZARK BEACH",-93.1261,36.6597,213,"COOP","20174"
"236641","PERRYVILLE W",-89.9200,37.7342,153,"COOP","20184"
"236777","POMME DE TER",-93.3169,37.9050,274,"COOP","20203"
"236791","POPLAR BLUFF",-90.4056,36.7578,113,"COOP","20204"
"236826","POTOSI 5 SW",-90.8600,37.8908,314,"COOP","20208"
"236866","PRINCETON",-93.5839,40.3986,299,"COOP","20211"
"237051","RAYMORE",-94.4436,38.7983,317,"COOP","20216"
"237116","RICHMOND 3 S",-93.9700,39.2422,213,"COOP","20223"
"237263","ROLLA UNI OF",-91.7758,37.9572,356,"COOP","20230"
"237300","ROSEBUD",-91.3756,38.4506,213,"COOP","20235"
"237309","ROUND SPRING",-91.4278,37.2597,249,"COOP","20237"
"237397","ST CHARLES E",-90.5169,38.8147,142,"COOP","20239"
"237398","ST CHARLES 7",-90.5231,38.6856,137,"COOP","20240"
"237452","ST LOUIS SCI",-90.2706,38.6314,150,"COOP","20251"
"237514","SALISBURY",-92.8106,39.4247,223,"COOP","20263"
"237578","SAVERTON LOC",-91.2494,39.6361,144,"COOP","20265"
"237632","SEDALIA WATE",-93.2228,38.6753,238,"COOP","20266"
"237720","SHELBINA",-92.0456,39.6989,226,"COOP","20271"
"237862","SMITHVILLE L",-94.5553,39.3903,276,"COOP","20280"
"237963","SPICKARD 7 W",-93.7158,40.2472,267,"COOP","20282"
"238051","STEFFENVILLE",-91.8872,39.9714,210,"COOP","20289"
"238082","STOCKTON DAM",-93.7714,37.6964,282,"COOP","20291"
"238184","SUMMERSVILLE",-91.6533,37.1778,360,"COOP","20296"
"238223","SWEET SPRING",-93.4167,38.9631,204,"COOP","20298"
"238292","TARKIO #2",-95.3867,40.4372,298,"COOP","20301"
"238444","TRENTON",-93.6086,40.0825,255,"COOP","20306"
"238466","TRUMAN DAM &",-93.3989,38.2581,193,"COOP","20308"
"238523","UNIONVILLE",-93.0031,40.4750,323,"COOP","20311"
"238577","VANDALIA",-91.4833,39.3167,233,"COOP","20322"
"238712","WARRENSBURG",-93.8008,38.7842,243,"COOP","20337"
"238725","WARRENTON 1",-91.1386,38.8350,252,"COOP","20339"
"238746","WASHINGTON",-90.9719,38.5425,149,"COOP","20345"
"238754","WASOLA",-92.5711,36.7922,393,"COOP","20346"
"238770","WAVERLY 3 W",-93.5211,39.2106,268,"COOP","20348"
"238777","WAYNESVILLE",-92.2319,37.8133,271,"COOP","20350"
"238805","WELDON SPRIN",-90.6828,38.6989,178,"COOP","20353"
"238880","WEST PLAINS",-91.8347,36.7425,308,"COOP","20356"
"239034","WINDSOR #2",-93.5314,38.5331,267,"COOP","20364"
"239056","WINONA FORES",-91.3333,37.0000,303,"COOP","20365"
"240056","ADEL",-111.6000,47.0167,1586,"COOP","20371"
"240075","ALBERTON",-114.4781,47.0036,933,"COOP","20372"
"240802","BILLINGS WAT",-108.4811,45.7717,944,"COOP","20429"
"241102","BRIDGER 2 N",-108.9092,45.3261,1092,"COOP","20458"
"241342","BYNUM 4 SSE",-112.3000,47.9333,1226,"COOP","20476"
"241840","CLYDE PARK",-110.5989,45.8900,1490,"COOP","20510"
"241905","COLSTRIP",-106.6336,45.8944,981,"COOP","20516"
"241938","COLUMBUS",-109.2675,45.6444,1098,"COOP","20520"
"242104","CRESTON",-114.1342,48.1889,896,"COOP","20538"
"242550","DUNKIRK 19 N",-111.4747,48.7167,1013,"COOP","20588"
"242629","EAST GLACIER",-113.2239,48.4469,1465,"COOP","20599"
"242738","ELLISTON",-112.4342,46.5631,1548,"COOP","20609"
"243110","FORT ASSINNI",-109.7972,48.4983,796,"COOP","20634"
"243113","FORT BENTON",-110.6747,47.8106,803,"COOP","20635"
"243486","GIBSON 2 NE",-109.4939,46.0400,1361,"COOP","20673"
"243885","HAMILTON",-114.1611,46.2383,1110,"COOP","20708"
"243934","HARLEM 20 S",-108.6775,48.2383,821,"COOP","20716"
"243939","HARLOWTON",-109.8306,46.4331,1269,"COOP","20717"
"243984","HAUGAN 1 W",-115.4225,47.3889,963,"COOP","20721"
"244345","HUNTLEY EXPE",-108.2444,45.9228,925,"COOP","20763"
"244364","HYSHAM 25 SS",-107.1375,45.9353,945,"COOP","20766"
"244506","JOLIET",-108.9736,45.4892,1151,"COOP","20776"
"244979","LEWISTOWN 11",-109.2261,47.0111,1533,"COOP","20811"
"245011","LIBBY DAM (B",-115.3181,48.4100,643,"COOP","20816"
"245123","LOGAN LANDFI",-111.4164,45.8814,1293,"COOP","20836"
"245153","LOMA 1 WNW",-110.5308,47.9442,786,"COOP","20840"
"245340","MALTA 35 S",-107.9556,47.8417,794,"COOP","20860"
"245668","MILDRED 5 N",-104.9619,46.7614,757,"COOP","20883"
"246190","NYE 2",-109.8081,45.4350,1475,"COOP","20931"
"246586","PLENTYWOOD",-104.5561,48.7789,629,"COOP","20962"
"246615","POLEBRIDGE",-114.2842,48.7647,1073,"COOP","20968"
"246647","POMPEYS PILL",-108.0261,46.2167,1056,"COOP","20974"
"246685","POTOMAC",-113.5744,46.8814,1103,"COOP","20978"
"246747","PRYOR",-108.5303,45.4328,1240,"COOP","20982"
"246862","RAPELJE 4S",-109.2533,45.9150,1219,"COOP","20986"
"247220","ROUNDUP 15 S",-108.7403,46.3256,1032,"COOP","21023"
"247247","RUDYARD 19 S",-110.6019,48.2783,877,"COOP","21026"
"247248","RUDYARD 21 N",-110.5961,48.8542,914,"COOP","21027"
"247263","RYEGATE 18 N",-109.3442,46.5333,1353,"COOP","21033"
"247265","SACO 1 NNW",-107.3528,48.4661,666,"COOP","21035"
"247342","SAND CREEK",-108.7269,47.5775,887,"COOP","21052"
"247500","SHELBY",-111.8553,48.5042,1013,"COOP","21065"
"247978","SUMMIT",-113.3542,48.3164,1595,"COOP","21101"
"248021","SUN RIVER 4",-111.7406,47.4778,1097,"COOP","21106"
"248087","SWAN LAKE",-113.8394,47.9203,975,"COOP","21109"
"248165","TERRY",-105.3022,46.7939,685,"COOP","21117"
"248239","TIZER GARDEN",-112.0225,46.3731,1424,"COOP","21126"
"248498","VALENTINE",-108.4983,47.3389,885,"COOP","21153"
"248858","WEST YELLOWS",-111.0975,44.6617,2042,"COOP","21178"
"248957","WIBAUX 2 E",-104.1567,46.9878,822,"COOP","21194"
"249240","YELLOWTAIL D",-107.9383,45.3128,1007,"COOP","21229"
"249900","ZORTMAN",-108.5272,47.9178,1231,"COOP","21230"
"250070","ALBION",-98.0033,41.6842,546,"COOP","21237"
"250245","ANSELMO 2 SE",-99.8258,41.5975,794,"COOP","21250"
"250355","ARNOLD",-100.1931,41.4242,838,"COOP","21254"
"250365","ARTHUR",-101.6914,41.5697,1148,"COOP","21255"
"250640","BEAVER CITY",-99.8278,40.1306,658,"COOP","21281"
"250865","BIG SPRINGS",-102.1469,41.0472,1036,"COOP","21297"
"251189","BROADWATER 3",-102.9014,41.6111,1060,"COOP","21313"
"251200","BROKEN BOW 2",-99.6750,41.4083,762,"COOP","21314"
"251345","BURWELL",-99.1433,41.7769,663,"COOP","21321"
"251361","BUSHNELL 15",-103.8769,41.0103,1576,"COOP","21326"
"251365","BUTTE",-98.8511,42.9131,552,"COOP","21327"
"251408","CALLAWAY 8WS",-100.0750,41.2519,896,"COOP","21331"
"251415","CAMBRIDGE",-100.1433,40.2847,682,"COOP","21332"
"251450","CANADAY STEA",-99.7008,40.6944,720,"COOP","21336"
"251575","CHADRON 1 SS",-103.0072,42.8161,1070,"COOP","21339"
"251684","CLAY CENTER",-98.0536,40.5208,533,"COOP","21346"
"252000","CRESCENT LAK",-102.4372,41.7608,1164,"COOP","21362"
"252020","CRETE",-96.9467,40.6194,437,"COOP","21364"
"252065","CULBERTSON",-100.8300,40.2331,797,"COOP","21370"
"252205","DAVID CITY",-97.1328,41.2492,491,"COOP","21381"
"252560","EDISON",-99.7786,40.2783,646,"COOP","21396"
"252595","ELGIN",-98.0747,41.9872,590,"COOP","21397"
"252770","ERICSON 6 WN",-98.7842,41.7986,642,"COOP","21414"
"252790","EUSTIS 2 NW",-100.0536,40.6864,820,"COOP","21415"
"252820","FAIRBURY",-97.1714,40.1356,415,"COOP","21421"
"253037","FRANKLIN #2",-98.9486,40.0939,574,"COOP","21432"
"253050","FREMONT",-96.4669,41.4300,360,"COOP","21434"
"253065","FRIEND",-97.2778,40.6522,472,"COOP","21435"
"253355","GORDON 6 N",-102.2036,42.8947,1128,"COOP","21449"
"253425","GREELEY",-98.5336,41.5461,616,"COOP","21458"
"253467","GRETNA 4NE",-96.1922,41.1586,378,"COOP","21461"
"253595","HARLAN COUNT",-99.2133,40.0892,610,"COOP","21476"
"253605","HARRISBURG 1",-103.9542,41.6331,1402,"COOP","21477"
"253615","HARRISON",-103.8842,42.6858,1478,"COOP","21478"
"253618","HARRISON 9 N",-103.7867,42.8003,1228,"COOP","21480"
"253735","HEBRON",-97.5903,40.1750,451,"COOP","21490"
"253810","HERSHEY 5 SS",-100.9775,41.1056,900,"COOP","21500"
"253910","HOLDREGE",-99.3625,40.4350,707,"COOP","21507"
"254110","IMPERIAL",-101.6486,40.5183,999,"COOP","21522"
"254335","KEARNEY 4 NE",-99.0131,40.7264,649,"COOP","21530"
"254432","KILGORE 1 NE",-100.9450,42.9503,927,"COOP","21533"
"254455","KINGSLEY DAM",-101.6706,41.2097,1011,"COOP","21535"
"254903","LODGEPOLE 8",-102.6583,41.2661,1202,"COOP","21563"
"254906","LODGEPOLE NO",-102.6400,41.1531,1181,"COOP","21564"
"254985","LOUP CITY",-98.9714,41.2806,627,"COOP","21567"
"255040","LYNCH",-98.4583,42.8294,424,"COOP","21570"
"255090","MADRID",-101.5428,40.8508,1006,"COOP","21575"
"255310","MC COOK",-100.6253,40.2106,800,"COOP","21586"
"255362","MEAD 6 S",-96.4808,41.1431,352,"COOP","21593"
"255565","MINDEN",-98.9511,40.5150,658,"COOP","21603"
"255700","MULLEN",-101.0459,42.0426,980,"COOP","21611"
"255810","NEBRASKA CIT",-95.8867,40.6986,322,"COOP","21616"
"255925","NEWPORT",-99.3264,42.5997,680,"COOP","21627"
"256075","NORTH PLATTE",-100.7494,41.0569,922,"COOP","21650"
"256135","OAKDALE",-97.9675,42.0678,521,"COOP","21653"
"256200","OGALLALA",-101.7206,41.1275,985,"COOP","21659"
"256290","O NEILL",-98.6564,42.4594,607,"COOP","21668"
"256375","OSCEOLA",-97.5514,41.1842,506,"COOP","21675"
"256385","OSHKOSH",-102.3478,41.4161,1030,"COOP","21677"
"256454","OXFORD 7 NW",-99.6531,40.3217,693,"COOP","21686"
"257040","RAVENNA",-98.9142,41.0333,625,"COOP","21730"
"257070","RED CLOUD",-98.5197,40.0978,524,"COOP","21734"
"257667","SCOTTSBLUFF",-103.6397,41.8644,1185,"COOP","21768"
"257830","SIDNEY 6 NNW",-103.0214,41.2128,1317,"COOP","21781"
"258090","SPRINGVIEW",-99.7467,42.8222,761,"COOP","21794"
"258117","STANTON 7 NE",-97.1747,42.0414,482,"COOP","21798"
"258133","STAPLETON 5",-100.5986,41.4581,911,"COOP","21801"
"258320","SUPERIOR",-98.0656,40.0183,482,"COOP","21809"
"258328","SURPRISE",-97.3089,41.1056,471,"COOP","21811"
"258395","SYRACUSE",-96.1886,40.6825,335,"COOP","21816"
"258410","TABLE ROCK 4",-96.0861,40.2353,338,"COOP","21819"
"258455","TAYLOR",-99.3814,41.7708,692,"COOP","21821"
"258465","TECUMSEH 1 S",-96.1939,40.3544,338,"COOP","21823"
"258628","TRENTON DAM",-101.0614,40.1736,856,"COOP","21828"
"258806","VERDEL 6SSE",-98.2158,42.7189,411,"COOP","21847"
"258915","WAKEFIELD",-96.8617,42.2667,424,"COOP","21853"
"258920","WALLACE 2 W",-101.2094,40.8433,975,"COOP","21854"
"259045","WAYNE",-97.0100,42.2367,445,"COOP","21860"
"259193","WESTON 3NW",-96.7775,41.2211,407,"COOP","21867"
"259513","YORK 3N",-97.5997,40.9153,492,"COOP","21885"
"260800","BEOWAWE U OF",-116.5875,39.9003,1750,"COOP","21911"
"261358","CALIENTE",-114.5158,37.6169,1341,"COOP","21933"
"262243","DESERT NATL",-115.3597,36.4378,890,"COOP","21973"
"262708","EUREKA",-115.9619,39.5178,1993,"COOP","22005"
"262948","GABBS",-117.9167,38.8667,1411,"COOP","22015"
"263340","GREAT BASIN",-114.2267,39.0092,2082,"COOP","22032"
"263671","HIKO",-115.2236,37.5581,1218,"COOP","22043"
"264095","JIGGS 8 SSE",-115.6206,40.3450,1768,"COOP","22063"
"264391","LAMOILLE 2 N",-115.4861,40.7447,1753,"COOP","22083"
"264480","LAUGHLIN",-114.5806,35.1692,184,"COOP","22093"
"264745","LUND",-115.0094,38.8625,1695,"COOP","22115"
"265168","MINA",-118.1058,38.3867,1387,"COOP","22143"
"265191","MINDEN",-119.7758,38.9547,1435,"COOP","22144"
"265194","MINDEN 6 NE",-119.7089,39.0200,1487,"COOP","22145"
"265371","MOORMAN RANC",-115.3192,39.3344,1993,"COOP","22150"
"265400","MOUNT CHARLE",-115.6453,36.2597,2316,"COOP","22153"
"265846","OVERTON",-114.4581,36.5508,381,"COOP","22176"
"265890","PAHRUMP",-116.0033,36.2786,815,"COOP","22179"
"267123","RUBY LAKE",-115.4928,40.2028,1832,"COOP","22225"
"267175","RUTH",-114.9911,39.2764,2088,"COOP","22228"
"267188","RYNDON",-115.6075,40.9528,1570,"COOP","22229"
"267369","SEARCHLIGHT",-114.9217,35.4661,1079,"COOP","22241"
"267690","SOUTH FORK S",-115.7447,40.6758,1606,"COOP","22257"
"267953","SUTCLIFFE",-119.5983,39.9503,1189,"COOP","22275"
"268160","TONOPAH",-117.2333,38.0667,1836,"COOP","22282"
"268186","TOPAZ LAKE 3",-119.5100,38.7319,1556,"COOP","22285"
"268822","WABUSKA 6 SE",-119.1189,39.0747,1330,"COOP","22305"
"269168","WINNEMUCCA #",-117.7467,40.9392,1311,"COOP","22323"
"270690","BERLIN",-71.1833,44.4500,283,"COOP","22349"
"270913","BRADFORD 2",-72.0028,43.2581,252,"COOP","22357"
"271647","COLEBROOK",-71.4833,44.9000,317,"COOP","22370"
"272302","EAST MILFORD",-71.6264,42.8269,70,"COOP","22385"
"272800","EPPING",-71.0833,43.0333,49,"COOP","22388"
"272999","FIRST CONN L",-71.2833,45.0833,506,"COOP","22392"
"273182","FRANKLIN FAL",-71.6500,43.4667,131,"COOP","22399"
"273626","GREENLAND",-70.8333,43.0167,26,"COOP","22411"
"274218","HOPKINTON LA",-71.7500,43.1833,134,"COOP","22424"
"274234","HUDSON 1 SSE",-71.4148,42.7829,57,"COOP","22425"
"274329","JEFFERSON",-71.5000,44.4167,376,"COOP","22430"
"274399","KEENE",-72.3167,42.9500,155,"COOP","22432"
"274480","LAKEPORT 2",-71.4667,43.5500,152,"COOP","22434"
"274556","LANCASTER",-71.5833,44.4833,262,"COOP","22435"
"275013","MACDOWELL DA",-71.9833,42.9000,293,"COOP","22444"
"275211","MASSABESIC L",-71.4000,42.9833,76,"COOP","22448"
"275712","NASHUA 2 NNW",-71.4833,42.7833,40,"COOP","22461"
"275868","NEWPORT",-72.1833,43.3833,241,"COOP","22468"
"275995","NORTH CONWAY",-71.1272,44.0544,162,"COOP","22471"
"276234","NORTH STRATF",-71.6286,44.7489,277,"COOP","22475"
"276550","OTTER BROOK",-72.2333,42.9500,207,"COOP","22482"
"276818","PINKHAM NOTC",-71.2500,44.2667,612,"COOP","22485"
"277833","SALISBURY",-71.5006,43.3553,168,"COOP","22498"
"278539","SURRY MOUNTA",-72.3167,43.0000,168,"COOP","22507"
"278614","TAMWORTH 4",-71.2661,43.8639,158,"COOP","22511"
"279091","WENTWORTH",-71.9156,43.9519,189,"COOP","22525"
"279278","WEST HAMPSTE",-71.2011,42.9111,91,"COOP","22528"
"279966","YORK POND",-71.3333,44.5000,466,"COOP","22543"
"280734","BELVIDERE BR",-75.0836,40.8292,80,"COOP","22555"
"280907","BOONTON 1 SE",-74.4033,40.8922,85,"COOP","22561"
"281335","CANOE BROOK",-74.3539,40.7436,55,"COOP","22573"
"281582","CHARLOTTEBUR",-74.4233,41.0347,232,"COOP","22579"
"282805","ESTELL MANOR",-74.8289,39.3831,26,"COOP","22597"
"283029","FLEMINGTON 5",-74.8831,40.5631,79,"COOP","22599"
"283181","FREEHOLD MAR",-74.2511,40.3142,59,"COOP","22601"
"283662","HAMMONTON 1",-74.8072,39.6442,27,"COOP","22607"
"283704","HARRISON",-74.1567,40.7514,7,"COOP","22608"
"283951","HIGHTSTOWN 2",-74.5642,40.2650,30,"COOP","22610"
"286055","NEW BRUNSWIC",-74.4364,40.4719,26,"COOP","22646"
"286964","PHILADELPHIA",-74.8178,40.0136,15,"COOP","22661"
"286979","PHILLIPSBURG",-75.2000,40.7000,61,"COOP","22663"
"287936","SEABROOK FAR",-75.2200,39.4872,27,"COOP","22686"
"288644","SUSSEX 2 NE",-74.5708,41.2258,137,"COOP","22698"
"289363","WERTSVILLE 4",-74.8081,40.4528,73,"COOP","22717"
"290041","ABIQUIU DAM",-106.4278,36.2403,1945,"COOP","22728"
"290245","ALCALDE",-106.0567,36.0908,1731,"COOP","22745"
"290377","AMISTAD 5 SS",-103.1819,35.8742,1355,"COOP","22748"
